clause_id,clause_type,category,standard_text,plain_english_summary,risk_level,is_required,version,tags,metadata,active
USG-003,usage_rights,legal,"[CREATOR_NAME] grants to [BRAND_NAME] a non-exclusive, limited license to use, display, distribute, and reproduce the Content for a period of [USAGE_PERIOD] months from the date of first publication. This license is expressly conditioned upon [BRAND_NAME]'s compliance with the following attribution requirements: (i) all uses of the Content must include a clear and conspicuous credit to [CREATOR_NAME] in substantially the following form: ""Created by [CREATOR_NAME] | @[CREATOR_HANDLE]"" or such other attribution as [CREATOR_NAME] may reasonably designate in writing; (ii) the attribution must appear in immediate proximity to the Content, whether in the caption, overlay, description, or adjacent text, and must be visible to the average viewer without additional interaction; (iii) when technically feasible, the attribution should include a functional hyperlink or tag to [CREATOR_NAME]'s official social media profile at [PLATFORM_URL]; and (iv) if the Content is repurposed, edited, or incorporated into compilations, the attribution must be maintained in all derivative versions. [BRAND_NAME] acknowledges that proper attribution is a material term of this Agreement and that failure to provide attribution may result in immediate termination of the license and potential liability for damages. [CREATOR_NAME] retains the right to request removal of their attribution if [BRAND_NAME] uses the Content in a manner inconsistent with [CREATOR_NAME]'s brand values or professional standards, upon which [BRAND_NAME] shall cease use within ten (10) business days.",,medium,FALSE,1,"['usage', 'rights', 'attribution', 'credit', 'license', 'creator-protection']","{'word_count': 268, 'explanation': 'Time-limited usage rights with mandatory creator attribution and linking', 'placeholders': ['CREATOR_NAME', 'BRAND_NAME', 'USAGE_PERIOD', 'CREATOR_HANDLE', 'PLATFORM_URL'], 'credit_format': 'Created by [CREATOR_NAME] | @[CREATOR_HANDLE]', 'requires_credit': True, 'credit_placement': 'immediate proximity', 'hyperlink_required': True, 'trigger_if_no_attribution': True}",TRUE
LC-454-c,warranty,relationship,[PARTY A] shall not disparage or denigrate [PARTY B] or [PARTY B]'s reputation.,Brand agrees not to disparage the talent.,medium,TRUE,1,"['non_disparagement', 'mutual']",{},TRUE
LC-455-b,indemnification,liability,"[PARTY A] shall indemnify [PARTY B] for damages arising from the use of any materials or products supplied by [PARTY A], including product liability claims.",Brand covers the talent for issues arising from brand-supplied materials or products.,high,TRUE,1,"['indemnity', 'product_liability']",{},TRUE
LC-456-a,indemnification,liability,"The indemnified party shall give prompt notice of any indemnifiable claim, and the indemnifying party may participate in the defense at its own expense.",Indemnifying party has the right to participate in defense after notice.,medium,TRUE,1,"['indemnity', 'notice']",{},TRUE
LC-457-a,indemnification,liability,[PARTY B]'s indemnification obligations shall not exceed the total compensation paid to [PARTY B] under this Agreement.,Talent's indemnity exposure is capped at total compensation.,medium,TRUE,1,"['indemnity_cap', 'liability_limit']",{},TRUE
LC-458-a,force_majeure,contract_lifecycle,"An Event of Force Majeure includes natural catastrophes, labor disputes or strikes, acts of God or public enemy, war, delays of common carriers, disease, epidemic, outbreak, municipal ordinances, state or federal laws, governmental orders or regulations, or any similar cause beyond [PARTY B]'s control that adversely affects [PARTY B]'s Services or [PARTY A]'s rights to use the Content.",Defines force majeure events that excuse performance.,medium,TRUE,1,"['force_majeure', 'events']",{},TRUE
LC-458-b,force_majeure,contract_lifecycle,"If a Force Majeure Event lasts more than fifteen (15) days, [PARTY A] may terminate the Agreement and shall owe only the pro rata portion of compensation earned up to the date of termination.","If force majeure continues, brand may terminate and pay only pro rata compensation.",medium,TRUE,1,"['termination', 'pro_rata', 'force_majeure']",{},TRUE
LC-459-a,force_majeure,contract_lifecycle,[PARTY B] shall only be entitled to compensation accrued up to the date of termination if the Agreement ends due to disability or Force Majeure.,Talent only receives earned compensation if terminated due to disability or force majeure.,medium,TRUE,1,"['disability', 'termination', 'force_majeure']",{},TRUE
LC-460-a,confidentiality,information_protection,"Confidential Information means any non-public information that [PARTY A] does not designate for public dissemination, including advertising materials, unreleased products, the terms of the Agreement, and the compensation paid to [PARTY B].",Defines what counts as confidential information.,high,TRUE,1,"['confidentiality', 'definition']",{},TRUE
LC-461-a,confidentiality,information_protection,[PARTY B] shall not disclose or use Confidential Information for [PARTY B]'s own benefit or any third party's benefit without [PARTY A]'s express written consent.,Talent may not share or use confidential information except to perform services.,high,TRUE,1,"['confidentiality', 'nondisclosure']",{},TRUE
LC-461-b,confidentiality,information_protection,[PARTY B] shall only use Confidential Information as required to perform obligations under the Agreement.,Confidential information may only be used for contract performance.,medium,TRUE,1,"['confidentiality', 'use_limit']",{},TRUE
LC-462-a,confidentiality,information_protection,[PARTY B] shall protect Confidential Information from unauthorized use or disclosure and take all necessary actions to prevent or remedy any breach of confidentiality.,Talent must safeguard confidential information and prevent breaches.,high,TRUE,1,"['confidentiality', 'safeguards']",{},TRUE
LC-462-b,confidentiality,information_protection,[PARTY B] shall not remove or destroy proprietary or confidential legends or markings on Confidential Information.,Talent must keep confidentiality markings intact.,medium,TRUE,1,"['confidentiality', 'markings']",{},TRUE
LC-462-c,confidentiality,information_protection,[PARTY B] shall not develop any products or services containing concepts or ideas derived from [PARTY A]'s Confidential Information.,Talent may not use confidential ideas to develop other content or products.,high,TRUE,1,"['confidentiality', 'ip_protection']",{},TRUE
LC-820-a,notice_requirements,general,"All notices required or permitted under this Agreement shall be in writing and shall be deemed given when delivered personally, sent by email, or sent by certified mail to the addresses set forth herein.",Defines how formal notices must be delivered.,low,TRUE,1,"['notice', 'delivery', 'written']",{},TRUE
LC-820-b,notice_requirements,general,"Notices sent by email shall be deemed effective upon transmission if sent during normal business hours, or on the next business day if sent outside business hours.",Email notices are effective when sent during business hours.,low,TRUE,1,"['notice', 'email', 'timing']",{},TRUE
LC-821-a,notice_requirements,general,Either Party may change its notice address by providing written notice to the other Party in accordance with this Section.,Parties can update their contact addresses with notice.,low,TRUE,1,"['notice', 'address', 'change']",{},TRUE
LC-822-a,notice_requirements,operational,"If Influencer utilizes any persons who are members of any union that would have jurisdiction over content created hereunder, Influencer shall notify Company prior to content creation.",Influencer must disclose union membership before creating content.,medium,TRUE,1,"['notice', 'union', 'membership']",{},TRUE
LC-823-a,notice_requirements,operational,"Influencer shall promptly notify Company of any third-party claims, legal proceedings, or regulatory inquiries related to the Content or this Agreement.",Influencer must report any legal issues promptly.,high,TRUE,1,"['notice', 'claims', 'legal']",{},TRUE
LC-832-a,liability_limitation,liability,"The limitations of liability set forth herein shall not apply to breaches of confidentiality, indemnification obligations, or damages arising from gross negligence or willful misconduct.",Liability caps don't apply to serious breaches or misconduct.,high,TRUE,1,"['liability', 'exception', 'misconduct']",{},TRUE
LC-840-a,counterparts,general,"This Agreement may be executed in counterparts, each of which shall be deemed an original, and all of which together shall constitute one and the same instrument.",Contract can be signed in multiple copies.,low,TRUE,1,"['counterparts', 'execution', 'boilerplate']",{},TRUE
LC-841-a,counterparts,general,Electronic signatures and PDF copies shall be deemed original signatures for all purposes of this Agreement.,Electronic and PDF signatures are valid.,low,TRUE,1,"['counterparts', 'electronic', 'signature']",{},TRUE
LC-842-a,waiver,general,No waiver of any provision of this Agreement shall be effective unless in writing and signed by the waiving Party.,Waivers must be written and signed to be valid.,low,TRUE,1,"['waiver', 'written', 'boilerplate']",{},TRUE
LC-843-a,waiver,general,The failure of either Party to enforce any provision of this Agreement shall not constitute a waiver of that Party's right to enforce such provision in the future.,Not enforcing a term doesn't waive future enforcement rights.,low,TRUE,1,"['waiver', 'enforcement', 'boilerplate']",{},TRUE
